,COU.AG.ALPHA,COU.AG.DELTA,COU.AG.EPOCH,COU.AG.EQUINOX,COU.AG.PMA,COU.AG.PMD,COU.GS.MAG,DEL.REF.OPL,DET1.APOTYPE.VAL,DET1.APOX.VAL,DET1.APOY.VAL,DET1.INTERFX.VAL,DET1.INTERFY.VAL,DET1.NCOHERENT.VAL,DET1.NINCOHERENT.VAL,DET1.SNRLIMIT.VAL,DET1.WLMAXCUT.VAL,DET1.WLMINCUT.VAL,DET2.APOTYPE.VAL,DET2.APOX.VAL,DET2.APOY.VAL,DET2.INTERFX.VAL,DET2.INTERFY.VAL,DET2.NCOHERENT.VAL,DET2.NINCOHERENT.VAL,DET2.SNRLIMIT.VAL,DET2.WLMAXCUT.VAL,DET2.WLMINCUT.VAL,GetAutoLADC.-.max.ODP,SEQ.ACQ.DET1.DIT,SEQ.ACQ.DET2.DIT,SEQ.ACQ.SKY.DURATION,SEQ.ACQ.TARG.DURATION,SEQ.DIL.WL0,SEQ.FS.DET1.DIT,SEQ.FS.INS.SFL.NAME,SEQ.FS.INS.SFN.NAME,SEQ.FS.SKY.DURATION,SEQ.FS.TARG.DURATION,SEQ.OPDM.L.WLMAX,SEQ.OPDM.N.WLMAX,SEQ.PUP.DET1.DIT,SEQ.PUP.SKY.DURATION,SEQ.PUP.TARG.DURATION,SEQ.SKY.OFFS.ALPHA,SEQ.SKY.OFFS.DELTA,SEQ.TARG.FLUX.L,SEQ.TARG.FLUX.N,SEQ.TARG.MAG.K,TEL.CHOP.FREQ,TEL.CHOP.POSANG,TEL.CHOP.PVRATIO,TEL.CHOP.THROW,TEL.GS1.ALPHA,TEL.GS1.DELTA,TEL.GS1.MAG,TEL.TARG.ADDVELALPHA,TEL.TARG.ADDVELDELTA,TEL.TARG.ALPHA,TEL.TARG.DELTA,TEL.TARG.EQUINOX,TEL.TARG.PMA,TEL.TARG.PMD,Temperature
4450,0.0,0.0,2000.0,2000.0,0.0,0.0,6.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,19.0,3.0,3.1,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165720.24,61240.6,2000.0,-0.0367,0.000703,287.65
4452,0.0,0.0,2000.0,2000.0,0.0,0.0,9.5,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,55.0,10.0,2.4,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165157.11,-500145.9,2000.0,-0.00552,-0.0172,287.235
4454,0.0,0.0,2000.0,2000.0,0.0,0.0,5.9,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,47.0,7.0,1.8,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,175235.43,11818.0,2000.0,-0.0397,-0.014,287.225
4456,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,287.64
4458,0.0,0.0,2000.0,2000.0,0.0,0.0,13.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,300.0,360.0,2.42,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180204.12,-233742.14,2000.0,0.0,0.0,287.64
4459,0.0,0.0,2000.0,2000.0,0.0,0.0,2.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,400.0,60.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182059.64,-294941.1,2000.0,0.0325,-0.0256,287.255
4461,0.0,0.0,2000.0,2000.0,0.0,0.0,2.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,400.0,60.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182059.64,-294941.1,2000.0,0.0325,-0.0256,287.235
4463,0.0,0.0,2000.0,2000.0,0.0,0.0,6.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,37.0,6.0,1.8,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,194137.26,-655115.8,2000.0,0.0152,-0.0717,287.225
4467,0.0,0.0,2000.0,2000.0,0.0,0.0,10.88,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1.13,0.14,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,3101.28,-314416.2,2000.0,0.00805,0.00196,287.64
4469,0.0,0.0,2000.0,2000.0,0.0,0.0,9.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,0.22,0.03,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,118.39,-315358.6,2000.0,-0.0375,0.00196,287.64
4471,0.0,0.0,2000.0,2000.0,0.0,0.0,9.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,0.22,0.03,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,118.39,-315358.6,2000.0,-0.0375,0.00196,287.275
4473,0.0,0.0,2000.0,2000.0,0.0,0.0,9.79,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,0.38,0.04,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,458.97,-301654.2,2000.0,-0.00156,-0.0146,287.275
4475,0.0,0.0,2000.0,2000.0,0.0,0.0,4.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,75.0,11.0,1.7,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,13011.11,60837.7,2000.0,0.292,-0.046,287.64
4477,0.0,0.0,2000.0,2000.0,0.0,0.0,6.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,36.0,6.0,2.1,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,23032.79,-223243.1,2000.0,0.00485,-0.031,287.27
4479,0.0,0.0,2000.0,2000.0,0.0,0.0,7.6,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,23.0,4.0,2.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,25338.48,144012.9,2000.0,-0.00259,-0.00333,287.265
4480,0.0,0.0,2000.0,2000.0,0.0,0.0,4.9,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,3.0,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,23552.47,53535.6,2000.0,-0.0265,-0.0223,287.645
4494,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,287.18
4496,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,287.54
4498,0.0,0.0,2000.0,2000.0,0.0,0.0,4.25,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,68.0,10.0,1.7,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,231553.49,-90515.8,2000.0,0.368,-0.0172,287.565
4512,0.0,0.0,2000.0,2000.0,0.0,0.0,6.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,37.0,6.0,1.8,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,194137.26,-655115.8,2000.0,0.0152,-0.0717,287.595
4513,0.0,0.0,2000.0,2000.0,0.0,0.0,6.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,37.0,6.0,1.8,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,194137.26,-655115.8,2000.0,0.0152,-0.0717,
4514,0.0,0.0,2000.0,2000.0,0.0,0.0,6.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,37.0,6.0,1.8,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,194137.26,-655115.8,2000.0,0.0152,-0.0717,
4516,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,287.44
4518,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,287.14
4567,0.0,0.0,2000.0,2000.0,0.0,0.0,5.91,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,39.0,6.0,2.2,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,200058.97,83327.8,2000.0,0.0116,-0.0138,286.49
4569,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,286.5
4571,0.0,0.0,2000.0,2000.0,0.0,0.0,13.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,300.0,360.0,2.42,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180204.12,-233742.14,2000.0,0.0,0.0,286.5
4573,0.0,0.0,2000.0,2000.0,0.0,0.0,2.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,400.0,60.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182059.64,-294941.1,2000.0,0.0325,-0.0256,286.495
4575,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,286.5
4577,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,286.515
4579,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,286.52
4581,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,286.51
4583,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,286.52
4585,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,286.52
4629,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,286.505
4631,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,286.495
4645,0.0,0.0,2000.0,2000.0,0.0,0.0,2.75,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,500.0,90.0,-1.26,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,161420.73,-34139.5,2000.0,-0.0475,-0.143,286.6
4647,0.0,0.0,2000.0,2000.0,0.0,0.0,13.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,18.0,100.0,6.208,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182925.69,-60437.29,2000.0,-0.00207,-0.00564,286.6
4649,0.0,0.0,2000.0,2000.0,0.0,0.0,7.85,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,50.0,39.0,1.71,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,183323.02,-140627.3,2000.0,-2.3e-05,-0.00119,286.61
4651,0.0,0.0,2000.0,2000.0,0.0,0.0,2.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,400.0,60.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182059.64,-294941.1,2000.0,0.0325,-0.0256,286.62
4653,0.0,0.0,2000.0,2000.0,0.0,0.0,13.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,300.0,360.0,2.42,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180204.12,-233742.14,2000.0,0.0,0.0,286.625
4655,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,286.635
4657,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,250.0,30.0,0.22,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224935.5,-133533.4,2000.0,-0.0137,-0.039,286.675
4659,0.0,0.0,2000.0,2000.0,0.0,0.0,7.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2100.0,1000.0,-1.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,234349.46,-151704.1,2000.0,0.0273,-0.0299,286.675
4674,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,286.73
4676,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,
4677,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,
4679,0.0,0.0,2000.0,2000.0,0.0,0.0,13.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,300.0,360.0,2.42,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180204.12,-233742.14,2000.0,0.0,0.0,286.765
4681,0.0,0.0,2000.0,2000.0,0.0,0.0,2.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,400.0,60.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,182059.64,-294941.1,2000.0,0.0325,-0.0256,286.76
